,drug_ID,Pathway,Finall_affected_score
26555,DB00513,hsa05164,-1.0
26556,DB00513,hsa05202,-1.0
26557,DB00513,hsa05215,-1.0
26558,DB00513,hsa05418,-1.0
26559,DB00535,hsa00983,-1.0
26560,DB00535,hsa04145,-1.0
26561,DB00535,hsa05202,-1.0
26562,DB00535,hsa05221,-1.0
26563,DB14864,hsa01521,-1.0
26564,DB14864,hsa04010,-1.0
26565,DB14864,hsa04014,-1.0
26566,DB14864,hsa04015,-1.0
26567,DB14864,hsa04066,-1.0
26568,DB14864,hsa04151,-1.0
26569,DB14864,hsa04370,-1.0
26570,DB14864,hsa04510,-1.0
26571,DB14864,hsa04926,-1.0
26572,DB14864,hsa04933,-1.0
26573,DB14864,hsa05163,-1.0
26574,DB14864,hsa05165,-1.0
26575,DB14864,hsa05167,-1.0
26576,DB14864,hsa05200,-1.0
26577,DB14864,hsa05205,-1.0
26578,DB14864,hsa05206,-1.0
26579,DB14864,hsa05211,-1.0
26580,DB14864,hsa05212,-1.0
26581,DB14864,hsa05219,-1.0
26582,DB14864,hsa05323,-1.0
26583,DB14864,hsa05418,-1.0
26584,DB00119,hsa00250,-1.0
26585,DB00119,hsa00280,-1.0
26586,DB00119,hsa00410,-1.0
26587,DB00119,hsa00640,-1.0
26588,DB00119,hsa00650,-1.0
26589,DB00119,hsa01100,-1.0
26590,DB00119,hsa04727,-1.0
26591,DB01337,hsa04020,-1.0
26593,DB01337,hsa04024,-1.0
26594,DB01337,hsa04080,-1.0
26597,DB01337,hsa04151,-1.0
26598,DB01337,hsa04725,-1.0
26600,DB01337,hsa04742,-1.0
26601,DB01337,hsa04810,-1.0
26603,DB01337,hsa04911,-1.0
26604,DB01337,hsa04970,-1.0
26605,DB01337,hsa04971,-1.0
26606,DB01337,hsa04972,-1.0
26607,DB06335,hsa04974,-1.0
26608,DB09258,hsa04610,-1.0
26610,DB06655,hsa04024,1.0
26611,DB06655,hsa04080,1.0
26612,DB06655,hsa04911,1.0
26613,DB00913,hsa04080,1.0
26614,DB00913,hsa04915,1.0
26615,DB00913,hsa05032,1.0
26616,DB00995,hsa01523,-1.0
26617,DB00995,hsa04010,-1.0
26618,DB00995,hsa04014,-1.0
26619,DB00995,hsa04062,-1.0
26620,DB00995,hsa04064,-1.0
26621,DB00995,hsa04068,-1.0
26622,DB00995,hsa04150,-1.0
26623,DB00995,hsa04151,-1.0
26624,DB00995,hsa04210,-1.0
26625,DB00995,hsa04380,-1.0
26626,DB00995,hsa04620,-1.0
26627,DB00995,hsa04621,-1.0
26628,DB00995,hsa04622,-1.0
26629,DB00995,hsa04623,-1.0
26630,DB00995,hsa04625,-1.0
26631,DB00995,hsa04657,-1.0
26632,DB00995,hsa04658,-1.0
26633,DB00995,hsa04659,-1.0
26634,DB00995,hsa04660,-1.0
26635,DB00995,hsa04662,-1.0
26636,DB00995,hsa04668,-1.0
26637,DB00995,hsa04722,-1.0
26638,DB00995,hsa04910,-1.0
26639,DB00995,hsa04920,-1.0
26640,DB00995,hsa04930,-1.0
26641,DB00995,hsa04931,-1.0
26642,DB00995,hsa04932,-1.0
26643,DB00995,hsa05120,-1.0
26644,DB00995,hsa05131,-1.0
26645,DB00995,hsa05142,-1.0
26646,DB00995,hsa05145,-1.0
26647,DB00995,hsa05160,-1.0
26648,DB00995,hsa05161,-1.0
26649,DB00995,hsa05163,-1.0
26650,DB00995,hsa05164,-1.0
26651,DB00995,hsa05165,-1.0
26652,DB00995,hsa05166,-1.0
26653,DB00995,hsa05167,-1.0
26654,DB00995,hsa05168,-1.0
26655,DB00995,hsa05169,-1.0
26656,DB00995,hsa05170,-1.0
26657,DB00995,hsa05200,-1.0
26658,DB00995,hsa05206,-1.0
26659,DB00995,hsa05212,-1.0
26660,DB00995,hsa05215,-1.0
26661,DB00995,hsa05220,-1.0
26662,DB00995,hsa05221,-1.0
26663,DB00995,hsa05222,-1.0
26664,DB00995,hsa05418,-1.0
26665,DB12130,hsa05200,-1.0
26666,DB12130,hsa05223,-1.0
26667,DB09228,hsa04145,-1.0
26668,DB09228,hsa04371,-1.0
26669,DB09228,hsa04610,-1.0
26673,DB09228,hsa05133,-1.0
26675,DB09228,hsa05150,-1.0
26677,DB09228,hsa05202,-1.0
26678,DB09228,hsa05215,-1.0
26679,DB09228,hsa05322,-1.0
26681,DB09228,hsa05418,-1.0
26682,DB00993,hsa00230,-1.0
26683,DB00993,hsa00983,-1.0
26684,DB00993,hsa01100,-1.0
26685,DB00758,hsa04611,-1.0
26686,DB00487,hsa01524,-1.0
26687,DB00813,hsa04022,1.0
26688,DB00813,hsa04071,1.0
26689,DB00813,hsa04080,1.0
26692,DB00813,hsa04915,1.0
26693,DB00813,hsa05032,1.0
26694,DB00975,hsa00230,-1.0
26697,DB00975,hsa01100,-1.0
26698,DB00975,hsa04024,-1.0
26700,DB00975,hsa04928,-1.0
26701,DB00975,hsa05032,-1.0
26703,DB00975,hsa05340,-1.0
26704,DB00331,hsa00564,-1.0
26705,DB00331,hsa04068,1.0
26706,DB00331,hsa04152,1.0
26707,DB00331,hsa04211,1.0
26708,DB00331,hsa04213,1.0
26709,DB00331,hsa04371,1.0
26710,DB00331,hsa04530,1.0
26711,DB00331,hsa04710,1.0
26712,DB00331,hsa04714,1.0
26713,DB00331,hsa04910,1.0
26714,DB00331,hsa04920,1.0
26715,DB00331,hsa04921,1.0
26716,DB00331,hsa04922,1.0
26717,DB00331,hsa04931,1.0
26718,DB00331,hsa04932,1.0
26719,DB00331,hsa05410,1.0
26720,DB00950,hsa04020,-1.0
26721,DB00950,hsa04080,-1.0
26722,DB00950,hsa04750,-1.0
26723,DB00341,hsa04020,-1.0
26724,DB00341,hsa04080,-1.0
26725,DB00341,hsa04750,-1.0
26726,DB00747,hsa00052,-1.0
26727,DB00747,hsa00500,-1.0
26728,DB00747,hsa01100,-1.0
26729,DB00747,hsa04020,-1.0
26733,DB00747,hsa04024,-1.0
26735,DB00747,hsa04080,-1.0
26740,DB00747,hsa04151,-1.0
26742,DB00747,hsa04725,-1.0
26747,DB00747,hsa04742,-1.0
26748,DB00747,hsa04810,-1.0
26753,DB00747,hsa04911,-1.0
26754,DB00747,hsa04970,-1.0
26755,DB00747,hsa04971,-1.0
26756,DB00747,hsa04972,-1.0
26757,DB00747,hsa04973,-1.0
26758,DB00012,hsa04060,1.0
26759,DB00012,hsa04151,1.0
26760,DB00012,hsa04630,1.0
26761,DB00012,hsa04640,1.0
26762,DB00012,hsa05200,1.0
26763,DB01161,hsa04024,-1.0
26764,DB01161,hsa04080,-1.0
26765,DB01161,hsa04721,-1.0
26766,DB01161,hsa04724,-1.0
26767,DB01161,hsa04726,-1.0
26768,DB01161,hsa04728,-1.0
26769,DB01161,hsa04742,-1.0
26770,DB01161,hsa05012,-1.0
26771,DB01161,hsa05030,-1.0
26773,DB01161,hsa05031,-1.0
26775,DB01161,hsa05033,-1.0
26776,DB01161,hsa05034,-1.0
26778,DB00502,hsa04014,-1.0
26779,DB00502,hsa04015,-1.0
26781,DB00502,hsa04020,-1.0
26782,DB00502,hsa04024,-1.0
26785,DB00502,hsa04080,-1.0
26789,DB00502,hsa04540,-1.0
26791,DB00502,hsa04713,-1.0
26792,DB00502,hsa04720,-1.0
26793,DB00502,hsa04724,-1.0
26794,DB00502,hsa04728,-1.0
26798,DB00502,hsa05010,-1.0
26799,DB00502,hsa05012,-1.0
26801,DB00502,hsa05014,-1.0
26802,DB00502,hsa05016,-1.0
26803,DB00502,hsa05030,-1.0
26806,DB00502,hsa05031,-1.0
26808,DB00502,hsa05032,-1.0
26809,DB00502,hsa05033,-1.0
26810,DB00502,hsa05034,-1.0
26813,DB00502,hsa05322,-1.0
26814,DB11064,hsa04114,-1.0
26816,DB11064,hsa04914,-1.0
26817,DB11064,hsa04915,-1.0
26818,DB11064,hsa05200,-1.0
26819,DB11064,hsa05215,-1.0
26820,DB11064,hsa05224,-1.0
26821,DB00972,hsa00564,-1.0
26822,DB00972,hsa00565,-1.0
26823,DB00972,hsa00590,-1.0
26824,DB00972,hsa00591,-1.0
26825,DB00972,hsa00592,-1.0
26826,DB00972,hsa01100,-1.0
26827,DB00972,hsa04014,-1.0
26828,DB00972,hsa04020,-1.0
26830,DB00972,hsa04080,-1.0
26832,DB00972,hsa04270,-1.0
26833,DB00972,hsa04750,-1.0
26834,DB00972,hsa04971,-1.0
26835,DB00972,hsa04972,-1.0
26836,DB00972,hsa04975,-1.0
26837,DB11767,hsa01521,-1.0
26838,DB11767,hsa04060,-1.0
26839,DB11767,hsa04066,-1.0
26840,DB11767,hsa04151,-1.0
26841,DB11767,hsa04630,-1.0
26842,DB11767,hsa04640,-1.0
26843,DB11767,hsa04659,-1.0
26844,DB11767,hsa04932,-1.0
26845,DB11767,hsa05163,-1.0
26846,DB11767,hsa05200,-1.0
26847,DB06077,hsa04015,1.0
26848,DB06077,hsa04020,-1.0
26849,DB06077,hsa04024,1.0
26850,DB06077,hsa04080,0.0
26852,DB06077,hsa04540,0.0
26854,DB06077,hsa04721,-1.0
26855,DB06077,hsa04726,-1.0
26857,DB06077,hsa04728,1.0
26858,DB06077,hsa04750,-1.0
26859,DB06077,hsa05012,1.0
26860,DB06077,hsa05030,1.0
26861,DB06077,hsa05034,1.0
26862,DB00348,hsa00130,-1.0
26863,DB00348,hsa00350,-1.0
26864,DB00348,hsa00360,-1.0
26865,DB00348,hsa01100,-1.0
26866,DB08867,hsa04080,-1.0
26867,DB08867,hsa04114,1.0
26868,DB08867,hsa04914,1.0
26869,DB08867,hsa04915,1.0
26870,DB08867,hsa05224,1.0
26871,DB11131,hsa04080,1.0
26872,DB11131,hsa04750,1.0
26873,DB08439,hsa00590,-1.0
26874,DB08439,hsa01100,-1.0
26875,DB08439,hsa04064,-1.0
26876,DB08439,hsa04370,-1.0
26877,DB08439,hsa04625,-1.0
26878,DB08439,hsa04657,-1.0
26879,DB08439,hsa04668,-1.0
26880,DB08439,hsa04723,-1.0
26881,DB08439,hsa04726,-1.0
26882,DB08439,hsa04913,-1.0
26883,DB08439,hsa04921,-1.0
26884,DB08439,hsa04923,-1.0
26885,DB08439,hsa05140,-1.0
26886,DB08439,hsa05163,-1.0
26887,DB08439,hsa05165,-1.0
26888,DB08439,hsa05167,-1.0
26889,DB08439,hsa05200,-1.0
26890,DB08439,hsa05204,-1.0
26891,DB08439,hsa05206,-1.0
26892,DB08439,hsa05222,-1.0
26893,DB01197,hsa00590,-1.0
26894,DB01197,hsa01100,-1.0
26895,DB01197,hsa01522,-1.0
26897,DB01197,hsa04614,-1.0
26898,DB01197,hsa04657,-1.0
26899,DB01197,hsa04668,-1.0
26900,DB01197,hsa04670,-1.0
26902,DB01197,hsa04912,-1.0
26903,DB01197,hsa04915,-1.0
26905,DB01197,hsa04924,-1.0
26906,DB01197,hsa04926,-1.0
26908,DB01197,hsa04933,-1.0
26909,DB01197,hsa05142,-1.0
26910,DB01197,hsa05161,-1.0
26911,DB01197,hsa05200,-1.0
26913,DB01197,hsa05202,-1.0
26914,DB01197,hsa05205,-1.0
26916,DB01197,hsa05206,-1.0
26917,DB01197,hsa05215,-1.0
26918,DB01197,hsa05219,-1.0
26920,DB01197,hsa05410,-1.0
26921,DB01197,hsa05418,-1.0
26923,DB13931,hsa04022,-1.0
26925,DB13931,hsa04024,-1.0
26927,DB13931,hsa04062,-1.0
26929,DB13931,hsa04071,-1.0
26931,DB13931,hsa04270,-1.0
26933,DB13931,hsa04310,-1.0
26934,DB13931,hsa04350,-1.0
26935,DB13931,hsa04360,-1.0
26937,DB13931,hsa04510,-1.0
26939,DB13931,hsa04530,-1.0
26941,DB13931,hsa04611,-1.0
26943,DB13931,hsa04670,-1.0
26945,DB13931,hsa04721,-1.0
26946,DB13931,hsa04810,-1.0
26948,DB13931,hsa04921,-1.0
26950,DB13931,hsa05130,-1.0
26952,DB13931,hsa05131,-1.0
26954,DB13931,hsa05132,-1.0
26956,DB13931,hsa05163,-1.0
26958,DB13931,hsa05200,-1.0
26960,DB13931,hsa05205,-1.0
26962,DB13931,hsa05206,-1.0
26963,DB00928,hsa00270,-1.0
26964,DB00928,hsa01100,-1.0
26965,DB00928,hsa05206,-1.0
26966,DB00549,hsa04020,-1.0
26967,DB00549,hsa04080,-1.0
26968,DB05260,hsa00190,-1.0
26969,DB05260,hsa00230,-1.0
26970,DB05260,hsa00240,-1.0
26971,DB05260,hsa00480,-1.0
26972,DB05260,hsa00983,-1.0
26973,DB05260,hsa01100,-1.0
26975,DB05260,hsa01523,-1.0
26976,DB05260,hsa04010,-1.0
26977,DB05260,hsa04060,-1.0
26978,DB05260,hsa04064,-1.0
26979,DB05260,hsa04115,-1.0
26980,DB05260,hsa04145,-1.0
26981,DB05260,hsa04150,-1.0
26982,DB05260,hsa04217,-1.0
26983,DB05260,hsa04380,-1.0
26984,DB05260,hsa04620,-1.0
26985,DB05260,hsa04621,-1.0
26986,DB05260,hsa04623,-1.0
26987,DB05260,hsa04625,-1.0
26988,DB05260,hsa04640,-1.0
26989,DB05260,hsa04657,-1.0
26990,DB05260,hsa04659,-1.0
26991,DB05260,hsa04668,-1.0
26992,DB05260,hsa04721,-1.0
26993,DB05260,hsa04750,-1.0
26994,DB05260,hsa04928,-1.0
26995,DB05260,hsa04932,-1.0
26996,DB05260,hsa04933,-1.0
26997,DB05260,hsa04940,-1.0
26998,DB05260,hsa04966,-1.0
26999,DB05260,hsa05010,-1.0
27000,DB05260,hsa05020,-1.0
27001,DB05260,hsa05110,-1.0
27002,DB05260,hsa05120,-1.0
27003,DB05260,hsa05132,-1.0
27004,DB05260,hsa05133,-1.0
27005,DB05260,hsa05134,-1.0
27006,DB05260,hsa05140,-1.0
27007,DB05260,hsa05142,-1.0
27008,DB05260,hsa05143,-1.0
27009,DB05260,hsa05144,-1.0
27010,DB05260,hsa05146,-1.0
27011,DB05260,hsa05152,-1.0
27012,DB05260,hsa05162,-1.0
27013,DB05260,hsa05163,-1.0
27014,DB05260,hsa05164,-1.0
27015,DB05260,hsa05165,-1.0
27016,DB05260,hsa05168,-1.0
27017,DB05260,hsa05321,-1.0
27018,DB05260,hsa05323,-1.0
27020,DB05260,hsa05332,-1.0
27021,DB05260,hsa05418,-1.0
27022,DB12159,hsa04060,-1.0
27023,DB12159,hsa04151,-1.0
27024,DB12159,hsa04630,-1.0
27025,DB12159,hsa04640,-1.0
27026,DB12159,hsa04658,-1.0
27027,DB12159,hsa04659,-1.0
27028,DB12159,hsa05200,-1.0
27029,DB12159,hsa05321,-1.0
27030,DB00641,hsa00900,-1.0
27031,DB00641,hsa01100,-1.0
27032,DB00641,hsa04015,-1.0
27033,DB00641,hsa04110,-1.0
27034,DB00641,hsa04152,-1.0
27035,DB00641,hsa04213,-1.0
27036,DB00641,hsa04330,-1.0
27037,DB00641,hsa04514,-1.0
27038,DB00641,hsa04650,-1.0
27039,DB00641,hsa04670,-1.0
27040,DB00641,hsa04810,-1.0
27041,DB00641,hsa04919,-1.0
27042,DB00641,hsa04976,-1.0
27043,DB00641,hsa05016,-1.0
27044,DB00641,hsa05034,-1.0
27045,DB00641,hsa05144,-1.0
27046,DB00641,hsa05150,-1.0
27047,DB00641,hsa05165,-1.0
27048,DB00641,hsa05166,-1.0
27049,DB00641,hsa05169,-1.0
27051,DB00641,hsa05200,-1.0
27052,DB00641,hsa05202,-1.0
27053,DB00641,hsa05203,-1.0
27054,DB00641,hsa05220,-1.0
27055,DB00641,hsa05323,-1.0
27056,DB00641,hsa05416,-1.0
27057,DB00583,hsa00071,1.0
27058,DB00583,hsa01212,1.0
27059,DB00583,hsa03320,1.0
27060,DB00583,hsa04152,1.0
27061,DB00583,hsa04714,1.0
27062,DB00583,hsa04920,1.0
27063,DB00583,hsa04922,1.0
27064,DB00583,hsa04931,1.0
27065,DB06781,hsa04080,1.0
27066,DB01022,hsa00130,1.0
27067,DB01022,hsa01100,1.0
27068,DB01022,hsa04928,1.0
27069,DB05294,hsa01521,-1.0
27071,DB05294,hsa01522,-1.0
27072,DB05294,hsa04010,-1.0
27075,DB05294,hsa04012,-1.0
27076,DB05294,hsa04014,-1.0
27079,DB05294,hsa04015,-1.0
27082,DB05294,hsa04020,-1.0
27083,DB05294,hsa04066,-1.0
27086,DB05294,hsa04068,-1.0
27087,DB05294,hsa04072,-1.0
27088,DB05294,hsa04144,-1.0
27089,DB05294,hsa04151,-1.0
27092,DB05294,hsa04370,-1.0
27093,DB05294,hsa04510,-1.0
27095,DB05294,hsa04520,-1.0
27096,DB05294,hsa04540,-1.0
27097,DB05294,hsa04630,-1.0
27098,DB05294,hsa04810,-1.0
27099,DB05294,hsa04912,-1.0
27100,DB05294,hsa04915,-1.0
27101,DB05294,hsa04921,-1.0
27102,DB05294,hsa04926,-1.0
27104,DB05294,hsa04928,-1.0
27105,DB05294,hsa04933,-1.0
27106,DB05294,hsa04934,-1.0
27107,DB05294,hsa05120,-1.0
27108,DB05294,hsa05160,-1.0
27109,DB05294,hsa05163,-1.0
27111,DB05294,hsa05165,-1.0
27113,DB05294,hsa05167,-1.0
27114,DB05294,hsa05200,-1.0
27116,DB05294,hsa05205,-1.0
27118,DB05294,hsa05206,-1.0
27120,DB05294,hsa05210,-1.0
27121,DB05294,hsa05211,-1.0
27122,DB05294,hsa05212,-1.0
27124,DB05294,hsa05213,-1.0
27125,DB05294,hsa05214,-1.0
27126,DB05294,hsa05215,-1.0
27127,DB05294,hsa05218,-1.0
27128,DB05294,hsa05219,-1.0
27130,DB05294,hsa05223,-1.0
27131,DB05294,hsa05224,-1.0
27132,DB05294,hsa05225,-1.0
27133,DB05294,hsa05226,-1.0
27134,DB05294,hsa05230,-1.0
27135,DB05294,hsa05231,-1.0
27136,DB05294,hsa05323,-1.0
27138,DB05294,hsa05418,-1.0
27139,DB06684,hsa04024,1.0
27140,DB06684,hsa04080,1.0
27141,DB06684,hsa04721,-1.0
27142,DB06684,hsa04726,0.0
27144,DB06684,hsa04742,1.0
27145,DB00185,hsa04020,1.0
27147,DB00185,hsa04024,1.0
27148,DB00185,hsa04080,1.0
27150,DB00185,hsa04151,1.0
27151,DB00185,hsa04725,1.0
27153,DB00185,hsa04742,1.0
27154,DB00185,hsa04810,1.0
27156,DB00185,hsa04911,1.0
27157,DB00185,hsa04970,1.0
27158,DB00185,hsa04971,1.0
27159,DB00185,hsa04972,1.0
27160,DB01595,hsa04080,1.0
27166,DB01595,hsa04723,1.0
27172,DB01595,hsa04726,1.0
27174,DB01595,hsa04727,1.0
27180,DB01595,hsa04742,1.0
27182,DB01595,hsa05032,1.0
27188,DB01595,hsa05033,1.0
27194,DB09462,hsa03320,1.0
27195,DB09462,hsa04310,1.0
27196,DB09462,hsa05200,1.0
27197,DB09462,hsa05221,1.0
27198,DB01364,hsa04721,-1.0
27200,DB01364,hsa04726,-1.0
27201,DB01364,hsa04728,-1.0
27202,DB01364,hsa05012,-1.0
27203,DB01364,hsa05030,-1.0
27204,DB01364,hsa05031,-1.0
27205,DB01364,hsa05034,-1.0
27206,DB06480,hsa04020,1.0
27207,DB06480,hsa04024,1.0
27208,DB06480,hsa04080,1.0
27209,DB06480,hsa04726,1.0
27210,DB08860,hsa00900,-1.0
27211,DB08860,hsa01100,-1.0
27212,DB08860,hsa04152,-1.0
27213,DB08860,hsa04976,-1.0
27214,DB13125,hsa04060,1.0
27215,DB13125,hsa04630,1.0
27216,DB00687,hsa04080,1.0
27217,DB00687,hsa04960,1.0
27218,DB00629,hsa04022,1.0
27219,DB00629,hsa04080,1.0
27220,DB09330,hsa01521,-1.0
27221,DB09330,hsa01522,-1.0
27222,DB09330,hsa04010,-1.0
27223,DB09330,hsa04012,-1.0
27224,DB09330,hsa04014,-1.0
27225,DB09330,hsa04015,-1.0
27226,DB09330,hsa04020,-1.0
27227,DB09330,hsa04066,-1.0
27228,DB09330,hsa04068,-1.0
27229,DB09330,hsa04072,-1.0
27230,DB09330,hsa04144,-1.0
27231,DB09330,hsa04151,-1.0
27232,DB09330,hsa04510,-1.0
27233,DB09330,hsa04520,-1.0
27234,DB09330,hsa04540,-1.0
27235,DB09330,hsa04630,-1.0
27236,DB09330,hsa04810,-1.0
27237,DB09330,hsa04912,-1.0
27238,DB09330,hsa04915,-1.0
27239,DB09330,hsa04921,-1.0
27240,DB09330,hsa04926,-1.0
27241,DB09330,hsa04928,-1.0
27242,DB09330,hsa04934,-1.0
27243,DB09330,hsa05120,-1.0
27244,DB09330,hsa05160,-1.0
27245,DB09330,hsa05163,-1.0
27246,DB09330,hsa05165,-1.0
27247,DB09330,hsa05200,-1.0
27248,DB09330,hsa05205,-1.0
27249,DB09330,hsa05206,-1.0
27250,DB09330,hsa05210,-1.0
27251,DB09330,hsa05212,-1.0
27252,DB09330,hsa05213,-1.0
27253,DB09330,hsa05214,-1.0
27254,DB09330,hsa05215,-1.0
27255,DB09330,hsa05218,-1.0
27256,DB09330,hsa05219,-1.0
27257,DB09330,hsa05223,-1.0
27258,DB09330,hsa05224,-1.0
27259,DB09330,hsa05225,-1.0
27260,DB09330,hsa05226,-1.0
27261,DB09330,hsa05230,-1.0
27262,DB09330,hsa05231,-1.0
27263,DB02300,hsa04928,-1.0
27264,DB02300,hsa04961,-1.0
27265,DB02300,hsa04978,-1.0
27266,DB02300,hsa05152,-1.0
27267,DB12161,hsa04721,-1.0
27268,DB12161,hsa04726,-1.0
27269,DB12161,hsa04728,-1.0
27270,DB12161,hsa05012,-1.0
27271,DB12161,hsa05030,-1.0
27272,DB12161,hsa05031,-1.0
27273,DB12161,hsa05034,-1.0
27274,DB00465,hsa00590,-1.0
27276,DB00465,hsa01100,-1.0
27278,DB00465,hsa04064,-1.0
27279,DB00465,hsa04370,-1.0
27280,DB00465,hsa04611,-1.0
27281,DB00465,hsa04625,-1.0
27282,DB00465,hsa04657,-1.0
27283,DB00465,hsa04668,-1.0
27284,DB00465,hsa04723,-1.0
27285,DB00465,hsa04726,-1.0
27287,DB00465,hsa04913,-1.0
27288,DB00465,hsa04921,-1.0
27289,DB00465,hsa04923,-1.0
27291,DB00465,hsa05140,-1.0
27292,DB00465,hsa05163,-1.0
27293,DB00465,hsa05165,-1.0
27294,DB00465,hsa05167,-1.0
27295,DB00465,hsa05200,-1.0
27296,DB00465,hsa05204,-1.0
27297,DB00465,hsa05206,-1.0
27298,DB00465,hsa05222,-1.0
27299,DB01169,hsa00450,-1.0
27300,DB01169,hsa01521,1.0
27303,DB01169,hsa01522,0.6
27308,DB01169,hsa01523,1.0
27309,DB01169,hsa01524,1.0
27312,DB01169,hsa04010,1.0
27317,DB01169,hsa04012,1.0
27321,DB01169,hsa04014,1.0
27325,DB01169,hsa04015,1.0
27328,DB01169,hsa04022,1.0
27331,DB01169,hsa04024,1.0
27335,DB01169,hsa04062,1.0
27339,DB01169,hsa04064,1.0
27340,DB01169,hsa04066,1.0
27343,DB01169,hsa04068,0.6
27348,DB01169,hsa04071,1.0
27351,DB01169,hsa04072,1.0
27354,DB01169,hsa04110,-1.0
27355,DB01169,hsa04114,1.0
27357,DB01169,hsa04115,-1.0
27358,DB01169,hsa04137,1.0
27359,DB01169,hsa04140,1.0
27362,DB01169,hsa04150,1.0
27366,DB01169,hsa04151,0.6
27371,DB01169,hsa04152,0.0
27373,DB01169,hsa04210,1.0
27378,DB01169,hsa04211,1.0
27379,DB01169,hsa04213,1.0
27380,DB01169,hsa04218,0.5
27384,DB01169,hsa04261,1.0
27387,DB01169,hsa04270,1.0
27389,DB01169,hsa04310,0.0
27391,DB01169,hsa04340,-1.0
27392,DB01169,hsa04350,1.0
27394,DB01169,hsa04360,1.0
27396,DB01169,hsa04370,1.0
27399,DB01169,hsa04371,0.5
27403,DB01169,hsa04380,1.0
27408,DB01169,hsa04390,-1.0
27409,DB01169,hsa04510,0.6
27414,DB01169,hsa04520,1.0
27416,DB01169,hsa04530,0.0
27418,DB01169,hsa04540,1.0
27420,DB01169,hsa04550,1.0
27423,DB01169,hsa04611,1.0
27426,DB01169,hsa04620,1.0
27431,DB01169,hsa04621,1.0
27435,DB01169,hsa04622,1.0
27436,DB01169,hsa04623,1.0
27437,DB01169,hsa04625,1.0
27442,DB01169,hsa04630,0.0
27444,DB01169,hsa04650,1.0
27446,DB01169,hsa04657,1.0
27450,DB01169,hsa04658,1.0
27454,DB01169,hsa04659,1.0
27458,DB01169,hsa04660,1.0
27463,DB01169,hsa04662,1.0
27468,DB01169,hsa04664,1.0
27471,DB01169,hsa04666,1.0
27474,DB01169,hsa04668,1.0
27479,DB01169,hsa04713,1.0
27481,DB01169,hsa04720,1.0
27483,DB01169,hsa04722,1.0
27488,DB01169,hsa04723,1.0
27490,DB01169,hsa04724,1.0
27492,DB01169,hsa04725,1.0
27495,DB01169,hsa04726,1.0
27497,DB01169,hsa04728,1.0
27498,DB01169,hsa04730,1.0
27500,DB01169,hsa04810,1.0
27502,DB01169,hsa04910,1.0
27506,DB01169,hsa04912,1.0
27509,DB01169,hsa04914,1.0
27512,DB01169,hsa04915,1.0
27516,DB01169,hsa04916,1.0
27518,DB01169,hsa04917,0.5
27522,DB01169,hsa04919,0.5
27526,DB01169,hsa04920,1.0
27528,DB01169,hsa04921,0.5
27532,DB01169,hsa04922,1.0
27533,DB01169,hsa04923,1.0
27534,DB01169,hsa04926,1.0
27538,DB01169,hsa04928,1.0
27540,DB01169,hsa04930,1.0
27543,DB01169,hsa04931,1.0
27545,DB01169,hsa04932,1.0
27548,DB01169,hsa04933,0.6
27553,DB01169,hsa04934,0.3333333333333333
27556,DB01169,hsa04960,1.0
27558,DB01169,hsa04973,1.0
27559,DB01169,hsa05010,1.0
27561,DB01169,hsa05020,1.0
27563,DB01169,hsa05030,1.0
27564,DB01169,hsa05031,1.0
27565,DB01169,hsa05034,1.0
27567,DB01169,hsa05120,1.0
27569,DB01169,hsa05131,1.0
27572,DB01169,hsa05132,1.0
27575,DB01169,hsa05133,1.0
27578,DB01169,hsa05140,1.0
27581,DB01169,hsa05142,1.0
27586,DB01169,hsa05145,1.0
27590,DB01169,hsa05152,1.0
27593,DB01169,hsa05160,0.6
27598,DB01169,hsa05161,1.0
27603,DB01169,hsa05162,0.0
27605,DB01169,hsa05163,0.6
27610,DB01169,hsa05164,1.0
27615,DB01169,hsa05165,0.6
27620,DB01169,hsa05166,0.6666666666666666
27626,DB01169,hsa05167,0.6666666666666666
27632,DB01169,hsa05168,1.0
27634,DB01169,hsa05169,0.5
27638,DB01169,hsa05170,1.0
27643,DB01169,hsa05200,0.42857142857142855
27650,DB01169,hsa05203,0.5
27654,DB01169,hsa05205,0.5
27658,DB01169,hsa05206,0.3333333333333333
27661,DB01169,hsa05210,0.6
27666,DB01169,hsa05211,1.0
27670,DB01169,hsa05212,0.6
27675,DB01169,hsa05213,0.5
27679,DB01169,hsa05214,0.5
27683,DB01169,hsa05215,0.6
27688,DB01169,hsa05216,0.3333333333333333
27691,DB01169,hsa05218,0.5
27695,DB01169,hsa05219,0.3333333333333333
27698,DB01169,hsa05220,0.6
27703,DB01169,hsa05221,0.6
27708,DB01169,hsa05222,0.3333333333333333
27711,DB01169,hsa05223,0.5
27715,DB01169,hsa05224,0.6
27720,DB01169,hsa05225,0.2
27725,DB01169,hsa05226,0.5
27729,DB01169,hsa05230,1.0
27732,DB01169,hsa05231,1.0
27736,DB01169,hsa05321,1.0
27737,DB01169,hsa05323,1.0
27738,DB01169,hsa05416,-1.0
27739,DB01169,hsa05418,1.0
27742,DB00002,hsa01521,-1.0
27743,DB00002,hsa01522,-1.0
27744,DB00002,hsa04010,-1.0
27745,DB00002,hsa04012,-1.0
27746,DB00002,hsa04014,-1.0
27747,DB00002,hsa04015,-1.0
27748,DB00002,hsa04020,-1.0
27749,DB00002,hsa04066,-1.0
